RowId,200~Jaro-Winkler,200~BiGrams,200~TriGrams,200~Metaphone,201~Jaro-Winkler,201~BiGrams,201~TriGrams,201~Metaphone,202~Jaro-Winkler,202~BiGrams,202~TriGrams,202~Metaphone,203~Jaro-Winkler,203~BiGrams,203~TriGrams,203~Metaphone,204~Jaro-Winkler,204~BiGrams,204~TriGrams,204~Metaphone,205~Jaro-Winkler,205~BiGrams,205~TriGrams,205~Metaphone,206~PercentMatched,207~Jaro-Winkler,207~BiGrams,207~TriGrams,207~Metaphone,208~Jaro-Winkler,208~BiGrams,208~TriGrams,208~Metaphone,210~IsSameValue,211~IsSameValue,212~AreaMatching,213~AreaMatching
439.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.47
440.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.47
441.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.48,0.00,0.00,0.00,,,0.04,0.40
442.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.00,0.00,0.42,,,0.04,0.51
443.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.40
444.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.40
445.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.47
446.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.51
447.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.31,0.00,0.00,0.00,,,0.04,0.51
448.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.34,0.13,0.00,0.00,,,0.04,0.40
449.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.58,0.07,0.00,0.33,,,0.04,0.40
450.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.00,0.00,0.42,,,0.04,0.40
451.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.45,0.00,0.00,0.57,,,0.04,0.47
452.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,
453.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.47
454.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.51
455.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.40
456.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.40
457.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.47
458.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.40
459.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.40
460.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.45,0.00,0.00,0.57,,,0.04,0.51
461.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,
462.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.00,0.00,0.42,,,0.04,0.40
463.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.44,0.00,0.00,0.43,,,0.04,0.40
464.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.40
465.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,
466.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.00,0.00,0.42,,,0.04,0.51
467.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.40
468.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.51
469.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.51
470.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,
471.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.51
472.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.40
473.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.47
474.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.00,0.00,0.00,,,0.04,0.90
475.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.33,0.00,0.00,0.00,,,0.04,0.62
476.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.62
477.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.62
478.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.27,0.00,0.00,0.00,,,0.04,0.62
479.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.45
480.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.45,0.00,0.00,0.57,,,0.04,0.52
481.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.00,0.00,0.42,,,0.04,0.62
482.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.62
483.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.62
484.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.90
485.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.62
486.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.45,0.00,0.00,0.57,,,0.04,0.62
487.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.62
488.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.42
489.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.49
490.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.45,0.00,0.00,0.57,,,0.04,0.49
491.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.48
492.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.34,0.13,0.00,0.00,,,0.04,0.62
493.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.62
494.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.90
495.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.69
496.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.62
497.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.34,0.13,0.00,0.00,,,0.04,0.62
498.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.62
499.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.49
500.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.49
501.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,
502.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.50,0.09,0.00,0.44,,,0.04,0.69
503.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,0.42,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,0.32,0.00,0.00,0.00,,,0.04,0.62
504.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.62
505.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.62
506.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.62
507.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.62
508.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,
509.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.56
510.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.56
511.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.56
512.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.41
513.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.41
514.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.41
515.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.41
516.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.33,0.00,0.00,0.00,,,0.04,0.37
517.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.47,0.00,0.00,0.00,,,0.04,0.38
518.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.41
519.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.45,0.00,0.00,0.57,,,0.04,0.41
520.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.38
521.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.41
522.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.38
523.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.41
524.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.38
525.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.37
526.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.38
527.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.38
528.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.38
529.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.41
530.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.37
531.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.38
532.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.50,0.09,0.00,0.44,,,0.04,0.37
533.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.45,0.00,0.00,0.57,,,0.04,0.41
534.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.41
535.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.41
536.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.43,0.07,0.00,0.38,,,0.00,0.41
537.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.00,0.00,0.00,,,0.04,0.48
538.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.41
539.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.41
540.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.38
541.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.41
542.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.33,0.00,0.00,0.00,,,0.04,0.48
543.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.45,0.00,0.00,0.57,,,0.04,0.41
544.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.35,0.00,0.00,0.43,,,0.04,0.41
545.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.47,0.00,0.00,0.00,,,0.04,0.41
546.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,,,0.04,0.41
547.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.38
548.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.00,0.00,0.00,,,0.04,0.48
549.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.41
550.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.38
551.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.48
552.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.00,0.00,0.42,,,0.04,0.41
553.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.40,0.09,0.00,0.00,,,0.04,0.41
554.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.44
555.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,0.51,0.00,0.00,0.00,,,0.04,0.40
556.00,0.98,0.88,0.83,1.00,0.96,0.75,0.67,1.00,1.00,1.00,1.00,1.00,0.81,0.56,0.53,0.85,0.00,0.00,0.00,0.00,0.57,0.14,0.08,0.64,0.00,0.36,0.00,0.00,0.38,0.40,0.00,0.00,0.44,,,0.04,0.61
557.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,0.34,0.00,0.00,0.42,,,,,,0.34,0.00,0.00,0.42,0.00,0.00,0.00,0.50,,,0.04,0.61
558.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.45,0.00,0.00,0.00,,,,,,0.51,0.09,0.00,0.53,0.44,0.00,0.00,0.48,,,0.04,
559.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.45,0.00,0.00,0.00,,,,,,0.57,0.00,0.00,0.61,0.56,0.09,0.00,0.61,,,0.04,0.53
560.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,0.67,0.00,0.00,0.60,,,,,,0.52,0.00,0.00,0.67,0.42,0.00,0.00,0.38,,,0.04,0.61
561.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.34,0.00,0.00,0.42,,,,,,0.34,0.00,0.00,0.42,0.00,0.00,0.00,0.50,,,0.04,0.44
562.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.34,0.00,0.00,0.42,,,,,,0.60,0.06,0.00,0.70,0.00,0.00,0.00,0.50,,,0.04,0.61
563.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.45,0.00,0.00,0.00,,,,,,0.51,0.09,0.00,0.53,0.44,0.00,0.00,0.48,,,0.04,0.61
564.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.55,0.05,0.00,0.36,,,,,,0.46,0.00,0.00,0.57,0.36,0.00,0.00,0.48,,,0.04,0.44
565.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.44,0.05,0.00,0.44,,,,,,0.46,0.00,0.00,0.57,0.36,0.00,0.00,0.48,,,0.04,0.69
566.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.45,0.06,0.00,0.44,,,,,,0.45,0.00,0.00,0.00,0.56,0.09,0.00,0.61,,,0.04,0.40
567.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,0.34,0.00,0.00,0.42,,,,,,0.34,0.00,0.00,0.42,0.00,0.00,0.00,0.50,,,0.04,0.61
568.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,0.34,0.00,0.00,0.42,,,,,,0.34,0.00,0.00,0.42,0.00,0.00,0.00,0.50,,,0.04,0.61
569.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,0.54,0.17,0.06,0.46,,,,,,,,,,0.56,0.11,0.00,0.53,,,0.04,0.53
570.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,0.61
571.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,0.34,0.00,0.00,0.42,,,,,,0.60,0.06,0.00,0.70,0.00,0.00,0.00,0.50,,,0.04,0.61
572.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.45,0.00,0.00,0.00,,,,,,0.57,0.00,0.00,0.61,0.56,0.09,0.00,0.61,,,0.04,0.53
573.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,0.60,0.06,0.00,0.70,0.00,0.00,0.00,0.50,,,0.04,0.61
574.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,0.56,0.08,0.00,0.50,,,,,,,,,,0.56,0.11,0.00,0.53,,,0.04,0.61
575.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,0.46,0.14,0.00,0.53,,,,,,0.46,0.14,0.00,0.53,0.00,0.00,0.00,0.50,,,0.04,0.45
576.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,1.00,1.00,1.00,1.00,,,,,0.34,0.00,0.00,0.42,,,,,,0.34,0.00,0.00,0.42,0.00,0.00,0.00,0.50,,,0.04,0.69
577.00,1.00,1.00,1.00,1.00,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,0.58,0.00,0.00,0.59,,,,,,0.52,0.00,0.00,0.67,0.63,0.00,0.00,0.67,,,0.04,0.61
